Student_ID,SSC_Percentage,HSC_Percentage,Degree_Percentage,Entrance_Exam_Score,CGPA,Technical_Skill_Score,Soft_Skill_Score,Internship_Count,Live_Projects,Work_Experience_Months,Certifications,Attendance_Percentage,History_of_Backlogs,Placement_Status,Salary_Package_LPA
STU0250,54.17,62.89,54.63,60.63,6.94,61.35,71.15,0,0,0,0,66.22,2,Not Placed,0
STU0251,61.83,55.36,60.07,62.06,6.01,58.99,72.41,0,0,0,0,66.30,1,Not Placed,0
STU0252,75.78,82.95,78.66,67.59,9.25,78.64,85.97,0,3,0,1,95.03,0,Placed,8.70
STU0253,78.16,76.49,70.56,81.49,8.21,88.20,88.85,0,3,0,0,94.40,0,Placed,6.54
STU0254,94.66,85.67,71.44,70.18,9.57,87.81,93.28,1,2,2,2,95.69,0,Placed,9.45
STU0255,84.74,82.41,94.08,65.24,8.04,75.02,76.59,3,0,6,1,90.67,0,Placed,8.92
STU0256,73.00,77.05,70.66,82.10,9.68,91.11,92.77,1,2,0,0,94.33,0,Placed,10.59
STU0257,75.22,90.44,84.92,90.09,8.92,85.21,78.39,3,1,11,1,80.61,0,Placed,9.53
STU0258,88.58,94.44,90.89,68.18,8.76,84.04,85.33,2,1,0,1,82.24,0,Placed,8.19
STU0259,66.81,54.20,64.42,66.94,5.83,68.12,53.57,1,1,0,0,76.29,1,Not Placed,0
STU0260,81.24,94.84,90.88,65.00,9.38,80.32,90.90,0,4,0,0,94.02,0,Placed,9.47
STU0261,90.75,90.59,70.06,70.99,9.69,89.75,73.36,2,4,0,2,87.33,0,Placed,11.29
STU0262,85.32,84.52,87.52,72.12,7.53,92.24,82.35,2,0,0,1,89.49,0,Placed,7.35
STU0263,78.59,77.72,87.64,67.86,9.21,86.97,73.24,1,0,0,1,83.36,0,Placed,10.23
STU0264,58.25,65.03,74.44,67.24,6.67,57.05,50.35,1,1,0,0,60.44,1,Not Placed,0
STU0265,59.98,50.39,54.57,67.68,6.00,63.01,73.72,0,0,0,0,66.50,2,Not Placed,0
STU0266,59.26,50.69,62.73,53.91,7.56,67.86,50.19,0,0,0,0,73.05,0,Not Placed,0
STU0267,55.71,70.39,72.13,62.84,5.79,67.62,51.04,1,1,0,0,60.22,0,Not Placed,0
STU0268,88.72,74.22,86.87,77.97,9.30,87.65,70.16,0,4,0,2,82.44,0,Placed,8.51
STU0269,61.35,66.22,59.99,53.26,6.17,58.53,64.81,1,1,0,0,64.73,0,Not Placed,0
STU0270,79.69,82.03,84.04,81.79,8.25,81.26,80.97,0,3,0,2,98.33,0,Placed,6.79
STU0271,91.47,73.11,72.81,85.50,8.78,84.54,82.41,1,0,0,2,97.03,0,Placed,8.66
STU0272,85.94,83.16,76.76,78.04,8.16,94.29,83.27,1,0,0,0,82.82,0,Placed,7.34
STU0273,73.91,57.07,50.71,45.54,5.67,66.12,62.90,1,1,0,0,76.81,2,Not Placed,0
STU0274,73.37,83.69,83.89,92.15,9.45,87.34,94.11,1,2,0,2,92.26,0,Placed,10.50
STU0275,81.87,76.57,88.76,84.41,9.42,92.00,74.78,0,0,0,1,82.80,0,Placed,8.92
STU0276,90.26,90.59,84.00,65.67,7.79,78.09,81.02,0,4,0,0,92.27,0,Placed,6.39
STU0277,81.01,93.19,92.65,66.55,9.36,86.14,94.15,0,0,0,1,96.93,0,Placed,9.26
STU0278,60.40,64.70,52.89,58.70,6.49,63.24,71.73,0,1,0,0,74.87,0,Not Placed,0
STU0279,88.61,73.79,87.22,70.26,9.71,80.69,71.72,2,1,0,0,87.81,0,Placed,10.84
STU0280,76.91,77.75,84.00,71.53,8.95,76.50,75.99,3,0,0,1,98.09,0,Placed,10.71
STU0281,52.95,69.81,55.38,41.26,7.55,58.62,51.11,0,0,0,0,75.42,0,Not Placed,0
STU0282,89.50,81.58,77.58,88.25,9.58,91.24,72.87,3,3,0,0,86.80,0,Placed,10.65
STU0283,55.73,60.75,74.03,66.23,7.10,63.98,69.74,1,1,0,0,68.25,2,Not Placed,0
STU0284,78.54,73.08,90.92,65.14,8.30,75.41,89.05,1,4,0,0,88.89,0,Placed,7.05
STU0285,63.99,54.90,59.67,60.90,7.78,59.65,64.93,0,0,0,0,60.59,2,Not Placed,0
STU0286,72.73,70.87,89.62,66.71,9.35,91.48,82.38,3,0,0,0,93.13,0,Placed,9.67
STU0287,82.43,73.50,90.27,81.69,7.82,80.08,82.68,0,2,9,2,80.46,0,Placed,7.40
STU0288,75.50,86.61,80.62,78.20,9.19,75.15,88.68,2,4,0,0,93.24,0,Placed,8.95
STU0289,69.27,66.01,66.64,66.21,7.86,63.86,63.25,0,0,0,0,66.30,1,Not Placed,0
STU0290,65.28,55.04,55.53,62.99,6.61,50.20,71.01,1,1,0,0,78.44,1,Not Placed,0
STU0291,75.09,94.93,84.75,90.28,9.71,79.13,86.62,0,0,0,0,91.20,0,Placed,8.66
STU0292,90.74,70.45,94.82,80.16,8.18,87.06,74.91,3,1,0,1,94.65,0,Placed,9.52
STU0293,78.94,87.95,70.98,76.56,8.60,79.48,92.99,1,3,0,1,83.74,0,Placed,8.64
STU0294,71.83,84.85,93.40,67.86,7.67,89.63,80.77,0,4,0,1,81.46,0,Placed,7.34
STU0295,79.92,72.77,92.95,79.47,8.58,94.28,80.72,1,4,0,1,85.01,0,Placed,7.74
STU0296,91.64,87.60,86.71,78.01,9.61,87.21,71.17,1,0,3,1,80.77,0,Placed,10.21
STU0297,72.16,66.60,70.84,58.56,6.25,62.55,57.90,0,0,0,0,67.93,0,Not Placed,0
STU0298,72.16,90.63,79.11,88.92,8.56,76.33,79.03,1,4,0,2,96.74,0,Placed,9.27
STU0299,70.03,86.94,71.62,78.75,9.87,88.53,74.37,1,0,0,0,95.31,0,Placed,10.64
STU0300,71.30,87.92,73.82,82.28,7.98,91.66,75.82,1,4,0,1,90.38,0,Placed,6.68
STU0301,53.53,62.76,55.36,62.27,5.63,65.73,55.24,0,1,0,0,72.38,0,Not Placed,0
STU0302,59.83,61.65,59.59,41.68,7.76,65.52,57.23,1,0,0,0,71.44,1,Not Placed,0
STU0303,70.17,61.48,56.43,46.49,6.48,50.69,64.73,0,0,0,0,61.29,0,Not Placed,0
STU0304,71.84,85.19,74.29,69.08,9.03,94.20,80.69,1,0,0,1,83.77,0,Placed,8.93
STU0305,59.45,61.88,54.87,55.27,7.75,51.89,61.65,0,0,0,0,72.24,1,Not Placed,0
STU0306,66.62,71.95,74.45,42.71,7.67,59.89,64.42,1,0,0,0,77.43,0,Placed,6.98
STU0307,65.33,66.35,74.25,48.96,7.73,67.38,67.97,0,1,0,0,63.47,0,Not Placed,0
STU0308,50.26,74.15,71.25,57.17,5.63,69.23,53.34,0,0,0,0,71.06,2,Not Placed,0
STU0309,81.10,83.57,84.13,66.48,7.90,85.70,75.62,1,0,0,1,94.47,0,Placed,8.28
STU0310,77.20,93.58,90.35,90.49,7.85,75.89,88.98,3,3,0,2,95.02,0,Placed,8.72
STU0311,68.56,65.47,62.37,64.97,7.49,55.85,50.81,0,0,0,0,68.16,2,Not Placed,0
STU0312,72.44,77.34,80.36,88.97,8.36,79.80,75.48,1,0,0,1,91.11,0,Placed,8.15
STU0313,59.46,64.10,52.61,60.51,6.80,55.61,74.17,0,1,0,0,69.57,2,Not Placed,0
STU0314,82.30,70.17,70.88,89.29,9.22,82.30,83.64,1,2,0,0,81.21,0,Placed,9.25
STU0315,60.51,59.10,51.99,58.34,7.87,64.71,61.93,1,1,0,0,69.25,1,Not Placed,0
STU0316,83.29,70.32,75.92,68.84,8.17,75.39,92.38,1,1,0,0,80.78,0,Placed,8.72
STU0317,92.63,70.20,86.30,69.24,9.25,91.14,82.51,1,3,0,0,90.63,0,Placed,9.19
STU0318,89.82,75.26,92.50,72.87,7.51,86.00,88.78,1,4,0,1,94.25,0,Placed,6.71
STU0319,74.34,91.86,80.86,87.64,9.30,84.99,76.21,1,4,0,0,83.34,0,Placed,9.09
STU0320,68.98,53.41,71.05,51.96,7.60,55.93,56.66,0,1,0,0,61.97,0,Not Placed,0
STU0321,80.99,94.32,93.05,82.06,7.77,76.74,73.83,1,4,0,0,87.95,0,Placed,7.73
STU0322,89.71,75.39,91.65,70.92,9.81,78.98,71.25,3,2,0,2,87.71,0,Placed,10.48
STU0323,86.33,91.61,70.86,80.87,9.39,83.50,86.13,1,0,0,2,80.15,0,Placed,9.24
STU0324,79.96,73.95,80.45,91.37,9.37,76.22,81.95,0,1,0,1,82.04,0,Placed,8.85
STU0325,88.86,78.13,80.57,69.84,9.10,81.97,81.14,3,4,0,1,84.88,0,Placed,10.83
STU0326,75.43,75.64,77.26,73.57,7.69,90.37,71.43,1,1,0,0,92.58,0,Placed,6.18
STU0327,56.07,55.14,69.64,69.93,6.23,53.40,66.45,1,0,0,0,64.21,1,Not Placed,0
STU0328,70.77,58.21,67.22,60.66,7.67,63.44,65.45,1,0,0,0,61.60,2,Not Placed,0
STU0329,81.44,91.99,75.81,94.00,9.36,88.44,70.61,2,2,0,1,80.48,0,Placed,10.38
STU0330,66.11,53.31,69.74,49.47,7.56,62.60,69.16,0,0,0,0,77.05,1,Not Placed,0
STU0331,73.24,72.62,76.44,71.48,7.65,82.04,89.06,3,3,0,0,93.13,0,Placed,7.93
STU0332,64.60,60.75,54.46,40.23,7.84,61.34,60.28,1,1,0,0,63.18,0,Placed,7.06
STU0333,74.67,57.21,52.68,57.96,6.51,54.74,62.54,0,0,0,0,70.33,0,Not Placed,0
STU0334,51.65,68.92,53.66,59.38,7.89,53.69,53.98,1,0,0,0,70.61,1,Not Placed,0
STU0335,75.99,88.96,72.37,89.38,9.54,87.84,93.62,0,3,1,2,94.51,0,Placed,9.72
STU0336,77.45,71.03,72.21,65.29,8.19,87.78,72.12,1,2,0,2,94.36,0,Placed,8.47
STU0337,93.46,83.76,78.37,68.52,8.67,75.41,74.76,2,2,0,0,94.09,0,Placed,9.80
STU0338,91.46,74.32,87.89,80.19,8.14,91.18,89.53,0,2,1,1,80.71,0,Placed,7.45
STU0339,85.39,82.91,93.39,88.34,9.27,75.27,71.41,0,3,0,2,97.55,0,Placed,9.85
STU0340,56.87,57.33,72.02,69.43,7.84,57.37,67.76,0,0,0,0,61.62,2,Not Placed,0
STU0341,81.20,82.05,73.97,87.66,9.21,79.45,86.71,2,2,0,2,94.09,0,Placed,9.68
STU0342,88.96,72.75,93.85,65.13,7.55,93.56,92.45,1,4,0,2,91.05,0,Placed,6.75
STU0343,73.00,94.89,72.45,89.38,8.64,79.56,71.84,0,3,0,1,91.59,0,Placed,8.61
STU0344,94.06,79.97,79.68,76.48,8.54,83.48,82.61,0,3,0,2,98.03,0,Placed,8.49
STU0345,74.04,84.72,78.15,68.09,8.48,86.29,76.91,2,1,0,1,89.22,0,Placed,7.86
STU0346,75.30,92.27,82.08,68.41,8.32,89.89,89.56,0,0,7,2,82.34,0,Placed,8.19
STU0347,86.63,83.11,78.86,77.12,8.32,89.67,78.84,1,2,0,1,94.45,0,Placed,8.50
STU0348,82.79,85.98,70.45,74.34,8.77,85.28,93.78,2,3,1,0,98.38,0,Placed,9.63
STU0349,89.61,86.00,92.04,66.69,7.62,82.95,74.17,1,2,0,0,96.12,0,Placed,7.88
STU0350,90.93,73.05,81.18,81.46,8.23,89.58,91.34,2,3,0,0,91.25,0,Placed,7.42
STU0351,73.97,58.76,58.74,55.65,6.17,63.03,63.33,1,1,0,0,76.19,1,Not Placed,0
STU0352,63.96,66.73,57.92,40.62,6.92,68.10,74.39,0,1,0,0,68.82,1,Not Placed,0
STU0353,70.52,84.32,91.97,77.25,8.34,86.60,80.20,1,3,2,1,93.86,0,Placed,7.14
STU0354,83.15,70.90,93.52,67.04,8.30,76.64,77.57,2,1,0,2,88.67,0,Placed,8.45
STU0355,75.63,77.74,92.06,84.17,8.85,82.23,72.53,3,3,0,2,83.01,0,Placed,9.86
STU0356,70.87,70.87,75.03,71.50,8.55,75.43,72.42,3,2,0,1,93.09,0,Placed,9.65
STU0357,80.84,70.59,70.18,83.95,9.29,88.93,81.76,0,3,0,1,90.89,0,Placed,8.85
STU0358,65.25,69.54,72.92,47.48,7.59,61.99,55.13,1,1,0,0,74.52,0,Placed,6.38
STU0359,56.91,56.17,73.06,56.70,6.20,64.41,71.92,1,0,0,0,60.03,1,Not Placed,0
STU0360,66.70,70.33,65.56,62.47,6.80,50.10,56.15,1,0,0,0,66.44,0,Not Placed,0
STU0361,84.32,76.84,92.52,76.82,8.12,91.71,77.74,2,4,0,2,84.04,0,Placed,7.73
STU0362,73.38,62.22,50.10,56.91,7.11,61.18,59.63,0,1,0,0,70.22,2,Not Placed,0
STU0363,93.40,74.32,75.21,88.36,7.73,81.60,75.58,3,0,0,2,82.72,0,Placed,7.97
STU0364,70.40,61.56,58.07,51.72,6.74,56.15,66.05,1,0,0,0,67.86,2,Not Placed,0
STU0365,57.90,55.18,66.21,57.69,6.87,50.57,60.70,1,0,0,0,68.23,2,Not Placed,0
STU0366,84.00,81.96,71.08,84.33,9.35,91.73,74.47,0,2,6,1,84.85,0,Placed,9.81
STU0367,66.28,65.83,68.98,47.12,6.37,57.42,57.70,1,1,0,0,70.80,2,Not Placed,0
STU0368,52.85,74.17,60.49,46.08,7.44,50.27,65.60,1,0,0,0,63.07,2,Not Placed,0
STU0369,81.81,94.08,72.07,72.74,8.16,84.57,82.18,1,1,0,1,86.74,0,Placed,6.97
STU0370,70.91,72.36,59.54,57.46,6.10,65.99,74.19,0,1,0,0,66.05,0,Not Placed,0
STU0371,72.98,71.17,78.31,83.05,9.31,90.31,87.69,3,4,0,0,88.41,0,Placed,11.11
STU0372,54.17,70.59,60.85,63.61,6.44,56.45,60.45,0,1,0,0,68.91,2,Not Placed,0
STU0373,86.43,75.72,88.61,86.23,8.29,87.26,92.60,3,4,0,2,92.44,0,Placed,8.64
STU0374,74.21,55.10,54.03,46.63,6.05,53.14,58.06,0,1,0,0,73.76,2,Not Placed,0
STU0375,88.72,84.56,85.40,90.16,8.43,85.37,80.42,3,3,10,0,94.86,0,Placed,9.75
STU0376,94.84,86.20,77.92,87.52,8.97,85.73,74.25,0,3,4,0,80.18,0,Placed,9.23
STU0377,58.79,51.93,68.36,40.96,6.61,64.97,58.23,0,0,0,0,77.96,2,Not Placed,0
STU0378,91.10,88.25,73.01,86.10,7.61,89.86,76.71,1,1,0,1,93.51,0,Placed,6.66
STU0379,84.12,77.90,86.55,84.11,9.36,78.89,70.41,2,1,0,0,96.52,0,Placed,10.88
STU0380,77.29,78.02,74.55,87.30,9.17,93.60,76.04,0,3,0,0,82.29,0,Placed,8.37
STU0381,50.43,57.68,56.38,68.80,5.82,50.67,58.44,1,0,0,0,71.07,2,Not Placed,0
STU0382,81.85,85.74,82.82,89.86,7.97,77.11,88.79,1,4,0,2,82.21,0,Placed,7.42
STU0383,71.60,73.89,51.64,52.11,5.87,53.29,67.08,0,0,0,0,71.95,1,Not Placed,0
STU0384,56.26,61.05,65.34,62.28,6.54,54.99,68.69,0,1,0,0,61.81,2,Not Placed,0
STU0385,55.09,55.70,50.86,62.62,5.78,52.31,68.78,1,0,0,0,70.60,1,Not Placed,0
STU0386,63.55,71.83,52.11,66.52,7.38,55.90,70.49,0,0,0,0,67.87,0,Not Placed,0
STU0387,72.57,70.33,72.53,45.76,7.50,54.84,69.60,1,1,0,0,63.19,1,Not Placed,0
STU0388,94.55,82.33,78.34,80.80,7.78,87.81,88.65,1,3,0,0,87.90,0,Placed,7.63
STU0389,66.74,64.63,61.36,55.42,7.43,53.22,73.52,0,1,0,0,67.62,2,Not Placed,0
STU0390,69.34,66.91,63.30,43.07,7.70,56.60,72.89,1,1,0,0,73.23,0,Not Placed,0
STU0391,85.03,86.88,82.95,76.39,8.94,93.12,85.82,3,4,4,2,85.40,0,Placed,9.30
STU0392,70.16,82.05,74.95,68.02,9.70,79.55,85.06,2,1,0,1,94.56,0,Placed,11.41
STU0393,71.56,52.44,53.38,43.91,5.60,68.47,53.58,1,1,0,0,74.72,1,Not Placed,0
STU0394,87.20,71.31,73.28,77.47,8.54,83.96,76.77,2,3,0,2,95.70,0,Placed,8.10
STU0395,93.48,82.25,92.22,84.69,8.05,86.61,94.34,3,0,0,1,81.10,0,Placed,8.49
STU0396,70.40,73.25,90.98,90.53,7.79,87.20,87.85,2,0,0,0,90.66,0,Placed,6.69
STU0397,78.81,94.72,86.70,82.84,8.98,94.94,88.21,0,1,7,1,84.58,0,Placed,8.03
STU0398,85.06,84.73,71.88,65.58,9.79,85.14,75.81,1,3,0,2,89.14,0,Placed,10.64
STU0399,65.61,66.65,53.75,44.02,7.02,65.63,67.96,0,0,0,0,67.10,0,Not Placed,0
STU0400,70.24,62.64,71.31,43.62,7.43,51.31,71.81,0,0,0,0,64.79,0,Not Placed,0
STU0401,91.72,79.90,71.37,70.56,7.88,80.53,72.60,1,2,0,0,90.35,0,Placed,6.70
STU0402,88.35,72.34,84.69,94.98,7.74,93.07,88.44,0,4,0,0,86.10,0,Placed,7.52
STU0403,74.92,62.13,50.79,53.13,7.63,65.30,63.29,0,1,0,0,64.94,1,Not Placed,0
STU0404,72.65,91.60,76.30,76.09,7.75,94.34,93.33,1,4,0,1,89.42,0,Placed,7.42
STU0405,92.01,89.62,74.59,92.89,9.56,83.05,70.94,2,0,0,2,81.29,0,Placed,10.82
STU0406,80.94,87.97,90.95,65.52,9.80,77.68,73.89,2,2,0,2,81.25,0,Placed,10.53
STU0407,82.81,89.40,82.29,74.44,9.67,76.23,70.83,1,2,0,2,96.05,0,Placed,9.04
STU0408,66.92,59.59,59.61,57.50,7.88,54.44,52.91,1,1,0,0,67.33,2,Not Placed,0
STU0409,77.10,72.10,71.74,76.65,8.83,90.54,84.16,3,2,0,2,95.67,0,Placed,9.24
STU0410,81.62,94.67,84.56,93.75,9.26,82.22,79.35,1,4,0,0,84.63,0,Placed,10.18
STU0411,65.28,66.56,64.08,54.82,6.69,69.36,53.25,1,0,0,0,77.18,2,Not Placed,0
STU0412,88.52,85.81,89.02,77.60,8.77,90.29,90.40,1,0,0,1,85.65,0,Placed,7.78
STU0413,73.89,91.85,80.93,88.44,7.51,80.91,85.12,3,3,0,0,94.90,0,Placed,7.24
STU0414,86.54,88.48,86.30,71.43,9.06,79.65,83.40,2,3,0,0,92.36,0,Placed,10.42
STU0415,84.22,75.64,80.50,89.99,9.37,88.96,90.02,0,0,3,1,92.47,0,Placed,9.82
STU0416,74.28,57.43,57.11,48.70,6.57,63.37,71.99,0,1,0,0,64.90,2,Not Placed,0
STU0417,89.34,90.44,91.42,88.62,8.11,88.00,79.84,0,4,9,0,98.25,0,Placed,7.50
STU0418,72.16,75.61,81.73,84.56,9.73,75.09,86.12,2,4,9,0,95.69,0,Placed,10.94
STU0419,58.92,50.04,60.98,48.67,5.77,65.69,55.82,0,1,0,0,76.10,0,Not Placed,0
STU0420,70.71,85.41,72.56,66.99,8.23,77.46,89.88,1,4,0,0,86.62,0,Placed,7.94
STU0421,90.57,73.02,70.79,76.21,9.34,86.80,73.03,1,2,0,2,97.86,0,Placed,8.97
STU0422,78.11,76.74,70.92,81.93,8.95,84.21,93.96,1,0,0,1,89.65,0,Placed,9.48
STU0423,68.61,65.43,54.97,62.35,7.55,55.78,69.36,0,1,0,0,74.95,0,Not Placed,0
STU0424,78.00,81.81,80.58,86.15,9.63,82.56,82.00,3,2,0,2,80.81,0,Placed,11.02
STU0425,79.14,76.78,74.69,84.23,8.31,85.91,72.64,0,1,0,1,95.51,0,Placed,7.06
STU0426,66.48,67.54,63.74,56.12,6.68,58.11,71.56,1,1,0,0,70.15,1,Not Placed,0
STU0427,93.08,81.28,88.26,77.26,8.36,85.41,75.54,0,2,0,2,90.30,0,Placed,7.95
STU0428,92.45,74.69,74.52,94.85,7.93,80.38,70.56,0,2,0,1,84.03,0,Placed,6.54
STU0429,93.17,78.43,81.16,76.83,8.73,91.74,82.30,1,2,1,2,82.84,0,Placed,8.39
STU0430,65.44,55.09,58.45,59.89,6.04,59.22,71.27,0,0,0,0,70.87,2,Not Placed,0
STU0431,70.11,72.66,58.34,41.41,5.62,53.40,52.71,1,1,0,0,60.10,2,Not Placed,0
STU0432,82.64,71.61,78.00,89.32,7.75,87.92,90.33,1,1,0,2,96.72,0,Placed,6.38
STU0433,51.29,68.89,63.03,60.00,7.01,56.21,69.26,1,0,0,0,69.33,2,Not Placed,0
STU0434,87.73,89.05,93.69,91.93,9.72,90.24,91.92,1,0,4,2,98.85,0,Placed,9.25
STU0435,94.68,88.09,77.04,79.26,8.37,82.20,89.57,2,1,0,1,83.61,0,Placed,8.37
STU0436,92.77,75.29,88.35,90.50,9.01,75.95,94.28,3,2,0,1,80.90,0,Placed,9.59
STU0437,62.09,74.50,71.20,61.48,5.82,59.58,52.54,1,1,0,0,66.67,0,Not Placed,0
STU0438,50.96,59.85,50.24,55.75,7.19,57.14,64.57,0,0,0,0,60.86,1,Not Placed,0
STU0439,54.08,73.22,72.42,45.49,7.47,69.99,73.72,1,0,0,0,61.43,1,Not Placed,0
STU0440,85.58,86.27,83.19,74.49,9.83,79.94,82.39,0,0,0,1,94.65,0,Placed,10.39
STU0441,51.16,53.11,71.08,46.89,7.47,53.55,65.40,0,1,0,0,74.12,1,Not Placed,0
STU0442,61.77,69.31,72.40,44.37,7.15,60.66,60.06,0,1,0,0,77.53,0,Not Placed,0
STU0443,92.19,84.41,73.05,89.89,8.46,81.31,70.09,1,4,0,0,80.32,0,Placed,7.30
STU0444,79.22,87.16,74.98,65.18,7.53,92.57,86.31,1,0,0,0,83.67,0,Placed,7.33
STU0445,56.10,55.13,59.11,46.20,5.79,57.39,72.10,1,0,0,0,70.40,2,Not Placed,0
STU0446,66.35,62.97,56.45,50.04,6.73,56.15,73.02,1,0,0,0,66.65,2,Not Placed,0
STU0447,94.09,83.54,88.33,87.29,9.73,75.04,79.00,2,2,9,1,93.70,0,Placed,11.12
STU0448,78.53,92.39,93.74,71.70,9.80,79.85,80.32,1,3,0,0,87.42,0,Placed,9.77
STU0449,89.06,86.55,79.45,71.15,9.06,79.55,70.89,1,3,8,1,93.96,0,Placed,8.34
STU0450,59.49,55.50,72.23,68.75,6.28,57.22,63.02,0,1,0,0,76.04,1,Not Placed,0
STU0451,69.18,57.19,63.95,63.65,7.77,58.18,64.95,1,1,0,0,67.73,1,Not Placed,0
STU0452,92.71,90.73,83.67,85.51,8.95,83.43,78.08,3,0,10,2,84.38,0,Placed,9.78
STU0453,70.16,58.96,51.19,52.12,5.59,56.36,51.66,0,1,0,0,65.71,2,Not Placed,0
STU0454,51.49,51.22,73.36,53.96,6.11,59.10,59.27,0,1,0,0,70.07,2,Not Placed,0
STU0455,58.55,51.33,64.17,45.61,5.96,64.15,67.22,0,1,0,0,66.94,0,Not Placed,0
STU0456,91.43,74.13,88.07,77.92,8.27,94.73,74.48,0,0,0,0,98.77,0,Placed,7.78
STU0457,51.48,71.60,65.98,59.66,6.69,50.90,72.77,1,0,0,0,69.53,0,Not Placed,0
STU0458,51.38,61.99,61.62,57.78,6.07,62.56,54.86,1,0,0,0,75.87,2,Not Placed,0
STU0459,64.68,60.43,71.64,48.32,6.62,58.90,74.16,0,0,0,0,72.45,2,Not Placed,0
STU0460,86.73,88.58,77.73,67.64,9.04,84.06,94.94,1,2,0,1,98.05,0,Placed,9.98
STU0461,93.86,80.10,74.28,86.51,7.72,91.49,77.40,2,1,1,0,85.67,0,Placed,6.84
STU0462,89.59,72.48,92.29,93.84,9.24,89.91,71.73,2,3,0,2,89.49,0,Placed,8.94
STU0463,74.22,71.64,64.86,45.56,6.04,58.25,71.73,0,1,0,0,65.56,2,Not Placed,0
STU0464,94.38,71.29,92.44,80.34,9.84,81.18,91.12,1,4,0,0,82.71,0,Placed,9.73
STU0465,73.83,65.51,50.59,56.78,6.11,52.08,50.48,0,0,0,0,63.88,2,Not Placed,0
STU0466,90.26,94.63,85.45,81.46,7.76,84.07,88.44,2,0,0,2,92.38,0,Placed,7.26
STU0467,62.32,53.65,71.73,62.42,6.27,53.71,64.26,1,1,0,0,75.34,0,Not Placed,0
STU0468,73.74,57.35,62.35,52.11,7.49,68.09,71.35,1,1,0,0,75.63,2,Not Placed,0
STU0469,87.75,74.59,92.18,85.13,7.99,83.68,89.10,1,3,0,0,90.93,0,Placed,6.54
STU0470,51.80,56.52,53.63,50.60,7.01,68.84,54.37,0,1,0,0,66.57,2,Not Placed,0
STU0471,58.66,71.81,68.89,40.49,7.14,63.54,67.43,0,0,0,0,78.34,2,Not Placed,0
STU0472,86.40,72.19,77.03,72.92,8.89,80.66,78.21,0,3,0,0,85.58,0,Placed,9.21
STU0473,74.49,85.00,77.68,74.44,8.13,79.18,80.69,2,0,0,0,94.10,0,Placed,7.47
STU0474,73.14,57.91,58.57,69.95,6.78,61.19,56.34,1,1,0,0,71.16,1,Not Placed,0
STU0475,53.38,65.39,64.48,62.96,5.52,68.68,51.28,1,0,0,0,75.61,1,Not Placed,0
STU0476,70.19,74.21,51.93,50.52,5.80,60.07,63.36,0,0,0,0,73.50,1,Not Placed,0
STU0477,70.70,76.96,87.64,77.32,8.48,93.87,80.15,1,0,9,1,92.73,0,Placed,7.87
STU0478,52.67,70.13,63.93,53.57,5.88,60.07,73.40,1,1,0,0,77.03,1,Not Placed,0
STU0479,88.07,78.09,84.85,88.14,8.62,82.68,77.38,3,0,0,0,88.72,0,Placed,10.15
STU0480,72.76,63.03,63.08,58.75,7.70,68.92,51.51,1,1,0,0,62.44,0,Placed,7.98
STU0481,71.83,72.81,86.81,85.72,9.00,83.44,92.21,3,0,0,0,80.10,0,Placed,9.89
STU0482,77.57,85.52,84.92,81.14,9.17,92.75,85.08,1,3,0,1,90.50,0,Placed,10.10
STU0483,81.84,93.74,70.12,89.24,8.36,89.24,91.92,3,2,5,1,86.49,0,Placed,9.49
STU0484,91.45,84.67,74.60,93.01,9.36,90.59,88.68,2,4,0,1,94.23,0,Placed,10.08
STU0485,87.69,78.35,91.73,78.09,9.18,92.91,79.05,1,0,0,0,97.54,0,Placed,10.21
STU0486,56.66,71.85,53.85,55.01,6.28,53.63,62.96,1,1,0,0,62.28,0,Not Placed,0
STU0487,71.96,65.42,71.05,52.81,7.63,57.43,68.96,0,1,0,0,69.54,1,Not Placed,0
STU0488,57.95,63.62,57.57,49.45,7.79,60.00,65.75,0,1,0,0,63.85,1,Not Placed,0
STU0489,83.13,71.10,89.49,66.93,9.75,86.26,84.28,0,3,0,1,90.07,0,Placed,9.76
STU0490,79.18,85.54,90.26,91.19,8.62,91.43,73.22,1,4,0,0,86.63,0,Placed,8.39
STU0491,93.83,88.53,86.69,92.26,8.35,92.57,84.33,1,1,0,2,91.78,0,Placed,7.45
STU0492,78.26,93.07,81.98,67.72,8.78,85.01,78.83,3,2,0,1,85.73,0,Placed,10.16
STU0493,86.04,88.05,93.98,73.91,8.54,77.10,84.03,2,4,0,1,89.08,0,Placed,7.96
STU0494,88.89,80.67,71.34,88.77,9.05,87.32,77.34,1,2,0,1,90.35,0,Placed,8.10
STU0495,90.30,92.58,94.46,81.27,7.65,92.00,80.28,1,3,0,2,98.58,0,Placed,7.15
STU0496,55.28,60.35,55.74,65.39,6.55,58.26,56.23,0,1,0,0,63.84,2,Not Placed,0
STU0497,62.09,66.76,56.34,57.08,7.19,64.98,62.56,1,1,0,0,65.38,1,Not Placed,0
STU0498,80.48,88.64,91.68,85.69,7.74,78.82,91.50,0,0,2,2,86.47,0,Placed,6.50
STU0499,73.60,78.89,79.93,74.48,9.16,91.13,93.68,1,0,0,1,80.46,0,Placed,9.71
STU0500,53.62,69.22,70.49,48.80,5.52,56.19,74.30,0,1,0,0,65.27,0,Not Placed,0
STU0501,65.25,65.44,61.19,68.53,7.47,69.70,52.27,1,0,0,0,68.68,1,Not Placed,0
